account,total_sent,avg_sent,max_sent,std_sent,n_sent,total_recv,avg_recv,max_recv,std_recv,n_recv,unique_dest,unique_source,drain_rate,tx_count,passthrough_ratio,fanout_ratio,degree_ratio,round_tx_count,small_round_tx_rate,cashout_rate,out_degree,in_degree,pagerank,betweenness,clustering,component_size,degree_ratio_graph,active_days,max_gap_days,burst_ratio,weekly_cv,max_weekly_txns,mean_weekly_txns,tx_velocity_1d,tx_velocity_7d,tx_velocity_30d,sudden_wakeup,small_round_txns,is_fraud
ACC003180,16471.010000000002,1830.1122222222225,9739.9,3141.074916142473,9.0,55002.189999999995,7857.455714285714,37645.31,13405.29148141864,7.0,9.0,7.0,0.0,16.0,0.2994609850935125,0.9999998888889013,1.25,0.0,0.0,0.0,9,7,0.00025787583853082466,0.00028611444577831136,0.0,5000,1.25,156,27.783032407407408,1.75,0.3177444546511213,2,1.1428571428571428,1,1,3,0,0,0
ACC003181,19787.68,3957.536,16699.36,7170.483855067244,5.0,8606.92,956.3244444444445,5027.56,1608.263166642132,9.0,5.0,9.0,0.0,14.0,2.299043095288553,0.99999980000004,0.6,0.0,0.0,0.0,5,9,9.275481842050888e-05,0.0011444577831132455,4.4538086447101495e-07,5000,0.6,174,41.773148148148145,2.357142857142857,0.5080976926793926,3,1.2727272727272727,1,1,1,0,0,0
ACC003182,8314.75,2771.5833333333335,6625.93,3374.8904607754803,3.0,5557.51,793.9300000000001,1840.73,709.7367327631657,7.0,3.0,7.0,0.0,10.0,1.496128661667522,0.9999996666667778,0.5,0.0,0.0,0.0,3,7,8.925902790211165e-05,0.00010404161664665866,0.0,5000,0.5,159,49.615891203703704,1.7999999999999998,0.30000000000000004,2,1.1111111111111112,1,1,1,0,0,0
ACC003183,1711.84,1711.84,1711.84,0.0,1.0,1368.2600000000002,342.06500000000005,882.44,387.531994249077,4.0,1.0,4.0,0.0,5.0,1.2511072447845382,0.9999990000010001,0.4,0.0,0.0,0.0,1,4,9.997384450030957e-05,0.0,0.0,5000,0.4,135,77.79395833333334,1.6,0.4,2,1.25,1,1,1,0,0,0
ACC003184,19136.86,1739.7145454545455,13780.4,4042.9017229024103,11.0,48705.1,6088.1375,24027.09,9246.394327762502,8.0,11.0,8.0,0.0,19.0,0.39291285716705415,0.9999999090909174,1.3333333333333333,0.0,0.0,0.0,11,8,0.0003720102401388433,0.0018152260904361745,0.0,5000,1.3333333333333333,148,19.98547453703704,2.368421052631579,0.4686448734510502,3,1.2666666666666666,1,1,2,0,0,0
ACC003185,11412.67,1630.3814285714286,4742.49,1815.2724251511909,7.0,16249.77,1624.977,7347.08,2278.0755578974986,10.0,7.0,10.0,0.0,17.0,0.7023280944467319,0.9999998571428775,0.7272727272727273,0.0,0.0,0.0,7,10,0.00018262607987889606,0.005136054421768708,1.4528203453887363e-05,5000,0.7272727272727273,134,27.727916666666665,2.1176470588235294,0.4719232400622504,3,1.4166666666666667,1,3,4,0,0,0
ACC003186,10.0,10.0,10.0,0.0,1.0,18706.68,1870.6680000000001,11363.11,3398.1580428350367,10.0,1.0,10.0,0.0,11.0,0.0005345684001364984,0.9999990000010001,0.18181818181818182,0.0,0.0,0.0,1,10,0.00026615353599513997,0.007945178071228493,0.0,5000,0.18181818181818182,152,53.065300925925925,1.6363636363636362,0.36078426969062594,2,1.2222222222222223,1,1,1,0,0,0
ACC003187,18801.37,1880.137,13678.65,4171.0103712144955,10.0,2523.3599999999997,841.1199999999999,1330.32,678.4482943452655,3.0,10.0,3.0,0.0,13.0,7.450926539435148,0.99999990000001,2.75,0.0,0.0,0.0,10,3,6.808390288058336e-05,0.006503601440576231,0.0,5000,2.75,164,49.07762731481481,1.6923076923076923,0.3422860840197998,2,1.1818181818181819,1,1,4,0,0,0
ACC003188,14115.589999999998,1411.5589999999997,10076.64,3107.5255892124205,10.0,36729.43,3339.039090909091,14440.35,4389.690891567319,11.0,10.0,11.0,0.0,21.0,0.3843127976561489,0.99999990000001,0.9166666666666666,0.0,0.0,0.0,10,11,0.0005472900323206655,0.0014885954381752703,1.2851996749936531e-05,5000,0.9166666666666666,167,26.01909722222222,2.0,0.5063696835418333,3,1.5,2,3,6,0,0,0
ACC003189,15815.23,1581.523,4918.25,1713.449144899453,10.0,9216.830000000002,1316.6900000000003,4424.09,1871.9250804897795,7.0,10.0,7.0,0.0,17.0,1.7159077468374797,0.99999990000001,1.375,0.0,0.0,0.0,10,7,7.676287581940345e-05,0.0009063625450180073,1.1371894701861247e-05,5000,1.375,168,72.29657407407407,1.5294117647058822,0.36735282343519987,2,1.3076923076923077,1,1,1,0,0,0
ACC003190,7601.2,1085.8857142857144,4305.71,1648.9744661339982,7.0,60098.03999999999,10016.339999999998,48152.28,19027.66813420184,6.0,7.0,6.0,0.0,13.0,0.12647999834725926,0.9999998571428775,1.1428571428571428,0.0,0.0,0.0,7,6,0.0001515599250856646,0.0008513405362144858,0.0,5000,1.1428571428571428,163,56.224895833333335,2.1538461538461537,0.5756395979652217,4,1.8571428571428572,1,1,1,0,0,0
ACC003191,25191.370000000003,3148.9212500000003,8787.98,2997.750064600533,8.0,32469.66,5411.61,17799.15,7120.8571245854955,6.0,8.0,6.0,0.0,14.0,0.7758433565126386,0.9999998750000157,1.2857142857142858,0.0,0.0,0.0,8,6,0.0001504246323544162,0.0,0.0,5000,1.2857142857142858,130,29.615983796296295,2.142857142857143,0.6023386019368342,3,1.4,1,3,3,0,0,0
ACC003192,5857.63,836.8042857142857,2404.12,818.609780845085,7.0,703.29,175.8225,393.3,156.8516102085025,4.0,7.0,4.0,0.0,11.0,8.328897029207159,0.9999998571428775,1.6,0.0,0.0,0.0,7,4,3.3263925893094125e-05,0.00202781112444978,0.0,5000,1.6,142,41.00395833333334,2.1818181818181817,0.54110822483116,3,1.375,1,1,2,0,0,0
ACC003193,8068.67,806.867,1495.93,445.36672584511746,10.0,5079.58,725.6542857142857,1514.52,583.4355141989314,7.0,10.0,7.0,0.0,17.0,1.5884521945537913,0.99999990000001,1.375,0.0,0.0,0.0,10,7,5.526601543143278e-05,0.0001710684273709484,4.809304296503828e-06,5000,1.375,169,37.154467592592596,1.5294117647058822,0.36735282343519987,2,1.3076923076923077,1,1,3,0,0,0
ACC003194,59216.829999999994,8459.547142857142,50000.0,18389.05253780875,7.0,6173.1,617.3100000000001,2274.02,792.9354415503615,10.0,7.0,10.0,0.0,17.0,9.592721645592533,0.9999998571428775,0.7272727272727273,1.0,0.1428571224489825,0.0,7,10,7.401139271596644e-05,0.002073829531812725,0.0,5000,0.7272727272727273,157,26.770891203703705,1.2941176470588236,0.3379154497963546,2,1.5454545454545454,1,2,3,0,0,0
ACC003195,14332.03,1592.447777777778,4991.93,1677.422404843051,9.0,12620.4,3155.1,8700.85,3797.4774727266877,4.0,9.0,4.0,0.0,13.0,1.13562406887772,0.9999998888889013,2.0,0.0,0.0,0.0,9,4,0.0001958187131006951,0.00031412565026010407,0.0,5000,2.0,163,42.53976851851852,1.0,0.0,1,1.0,1,1,3,0,0,0
ACC003196,19931.510000000002,2491.4387500000003,8815.51,2909.642138783381,8.0,12018.53,2403.706,9118.84,3826.044188620931,5.0,8.0,5.0,0.0,13.0,1.6583983231178523,0.9999998750000157,1.5,0.0,0.0,0.0,8,5,7.734019542900418e-05,0.0011724689875950382,0.0,5000,1.5,146,47.43697916666667,1.5384615384615383,0.3715737627228061,2,1.3,1,1,1,0,0,0
ACC003197,4065.6200000000003,677.6033333333334,2737.09,1045.9472085084728,6.0,22897.800000000003,3816.3000000000006,12267.03,4891.852724888598,6.0,6.0,6.0,0.0,12.0,0.17755504894891408,0.9999998333333611,1.0,0.0,0.0,0.0,6,6,0.00020421356257640283,0.004650860344137656,0.0,5000,1.0,168,38.01497685185185,1.8333333333333335,0.27638539919628335,2,1.0909090909090908,1,1,1,0,0,0
ACC003198,1990.27,995.135,1663.06,944.5885936480495,2.0,21544.74,1958.6127272727274,13855.15,4037.5604671313367,11.0,2.0,11.0,0.0,13.0,0.09237846453044322,0.99999950000025,0.25,0.0,0.0,0.0,2,11,0.0003483397537104113,4.901960784313726e-05,0.0,5000,0.25,178,35.173101851851854,1.6923076923076923,0.3422860840197998,2,1.1818181818181819,1,1,1,0,0,0
ACC003199,76578.23,6961.657272727272,47970.72,14670.021053244669,11.0,21712.55,3101.792857142857,8787.98,3349.681115497983,7.0,11.0,7.0,0.0,18.0,3.526910933836564,0.9999999090909174,1.5,0.0,0.0,0.0,11,7,0.0001392157808313836,0.0007593037214885954,1.0304499584842958e-05,5000,1.5,158,22.748425925925925,2.333333333333333,0.47541654650165405,3,1.2857142857142858,1,2,3,0,0,0
ACC003200,188078.1,5083.191891891892,9690.99,3335.1819867144663,37.0,472207.49,9636.887551020409,19896.86,6223.5478081592555,49.0,9.0,14.0,0.0,86.0,0.39829546117449705,0.24324323666910172,0.76,0.0,0.0,0.0,9,14,0.0002805600627699224,1.4005602240896359e-05,0.0,5000,0.6666666666666666,134,60.2037962962963,5.8604651162790695,2.0005407597773552,63,10.75,1,2,2,1,0,1
ACC003201,11803.69,2360.7380000000003,6465.72,2867.241566587999,5.0,74643.29999999999,10663.32857142857,29008.01,10851.683378983847,7.0,5.0,7.0,0.0,12.0,0.15813462159151415,0.99999980000004,0.75,0.0,0.0,0.0,5,7,0.0003896532708112234,0.00014105642256902762,5.798263364485111e-05,5000,0.75,158,33.43219907407408,1.5,0.375,2,1.3333333333333333,1,2,3,0,0,0
ACC003202,3384.65,376.07222222222225,1526.44,509.943629746901,9.0,38362.9,6393.816666666667,20395.34,7954.865703436272,6.0,9.0,6.0,0.0,15.0,0.08822716739119756,0.9999998888889013,1.4285714285714286,0.0,0.0,0.0,9,6,0.00020949828552312968,0.00708983593437375,0.0,5000,1.4285714285714286,164,35.25118055555556,2.2,0.4944132324730442,3,1.3636363636363635,2,2,2,0,0,0
ACC003203,77648.48,9706.06,50000.0,17237.846178683194,8.0,10587.529999999999,3529.1766666666663,8525.8,4423.937336472266,3.0,8.0,3.0,0.0,11.0,7.333956077826088,0.9999998750000157,2.25,1.0,0.12499998437500197,0.0,8,3,0.00018753319832036396,9.403761504601841e-05,0.0,5000,2.25,156,67.91429398148148,2.5454545454545454,0.7215685393812521,4,1.5714285714285714,1,1,7,0,0,0
ACC003204,3389.15,677.83,1633.91,577.0142188456018,5.0,29105.2,5821.04,20785.24,8620.678417404282,5.0,5.0,5.0,0.0,10.0,0.11644482772437761,0.99999980000004,1.0,0.0,0.0,0.0,5,5,0.00030272915681318105,0.0006802721088435375,0.0,5000,1.0,119,40.642037037037035,1.6,0.3703280399090206,2,1.25,1,2,3,0,0,0
ACC003205,27692.489999999998,2517.4990909090907,13288.74,3903.6973581297375,11.0,23719.9,2156.3545454545456,7815.02,2724.0278728323015,11.0,11.0,11.0,0.0,22.0,1.1674792051750857,0.9999999090909174,1.0,0.0,0.0,0.0,11,11,0.0001787003478223441,0.0011144457783113246,2.253579669381758e-06,5000,1.0,162,37.13953703703704,2.3636363636363638,0.5597864606639746,4,1.6923076923076923,1,1,2,0,0,0
ACC003206,50354.17,8392.361666666666,24540.18,9533.68031805434,6.0,37014.7,3701.47,28362.01,8745.634528588787,10.0,6.0,10.0,0.0,16.0,1.360383036972868,0.9999998333333611,0.6363636363636364,0.0,0.0,0.0,6,10,0.0002606335262377193,0.011369547819127652,0.0,5000,0.6363636363636364,177,42.13418981481482,2.625,0.4677071733467426,3,1.1428571428571428,1,1,1,0,0,0
ACC003207,16022.57,2288.9385714285713,6393.91,2576.3053407443026,7.0,41403.3,3184.869230769231,13624.5,4051.591249841354,13.0,7.0,13.0,0.0,20.0,0.3869877521746578,0.9999998571428775,0.5714285714285714,0.0,0.0,0.0,7,13,0.00024549695548917183,0.0020128051220488197,3.885577260196256e-06,5000,0.5714285714285714,163,29.75894675925926,2.1,0.4523443208612048,3,1.4285714285714286,1,1,1,0,0,0
ACC003208,48534.68,2854.9811764705883,26837.23,6409.491627075312,17.0,31859.75,3982.46875,9172.97,3727.7382193321514,8.0,17.0,8.0,0.0,25.0,1.523385462801077,0.999999941176474,2.0,0.0,0.0,0.0,17,8,0.00031429708838790307,0.005876350540216087,0.0,5000,2.0,163,32.26103009259259,1.7999999999999998,0.4342481186734474,3,1.6666666666666667,1,2,6,0,0,0
ACC003209,23345.3,3335.042857142857,9912.64,3687.569488433243,7.0,5420.7,774.3857142857142,2396.01,791.0763752183296,7.0,7.0,7.0,0.0,14.0,4.306694706531132,0.9999998571428775,1.0,0.0,0.0,0.0,7,7,0.00012275899411146073,1.0004001600640257e-06,0.0,5000,1.0,133,27.681527777777777,2.571428571428571,0.49487165930539345,3,1.1666666666666667,1,1,3,0,0,0
ACC003210,42175.93,4686.214444444445,35746.63,11699.417406235567,9.0,38191.96,4243.551111111111,19022.84,6323.816559721757,9.0,9.0,9.0,0.0,18.0,1.1043143635177584,0.9999998888889013,1.0,0.0,0.0,0.0,9,9,0.00040571830923149545,0.00474389755902361,0.0,5000,1.0,150,42.791041666666665,2.2222222222222223,0.6307180135528297,4,1.8,2,3,4,0,0,0
ACC003211,6574.39,1314.8780000000002,3145.32,1278.7275429191318,5.0,7638.3,954.7875,4414.04,1480.066454528792,8.0,5.0,8.0,0.0,13.0,0.8607137712762376,0.99999980000004,0.6666666666666666,0.0,0.0,0.0,5,8,8.903024357364042e-05,0.0011464585834333734,0.0,5000,0.6666666666666666,158,43.85028935185185,1.6923076923076923,0.3422860840197998,2,1.1818181818181819,1,2,3,0,0,0
ACC003212,5804.889999999999,644.9877777777778,1977.83,655.1482859967233,9.0,12937.99,1078.1658333333332,4486.39,1618.3740283970674,12.0,9.0,12.0,0.0,21.0,0.4486701566125286,0.9999998888889013,0.7692307692307693,0.0,0.0,0.0,9,12,9.088242713296382e-05,0.00849639855942377,6.497655731046889e-07,5000,0.7692307692307693,176,18.353703703703705,1.7142857142857142,0.3286992809345873,2,1.1666666666666667,1,1,1,0,0,0
ACC003213,4226.51,603.7871428571428,2558.12,906.5333448493825,7.0,19817.49,1981.7490000000003,4387.08,1281.4684629183992,10.0,7.0,10.0,0.0,17.0,0.213271710987957,0.9999998571428775,0.7272727272727273,0.0,0.0,0.0,7,10,0.00016571105675029625,0.001603641456582633,3.5442906198690694e-06,5000,0.7272727272727273,157,38.3383912037037,1.7647058823529411,0.3104698017127927,2,1.1333333333333333,1,1,1,0,0,0
ACC003214,38805.99,7761.197999999999,25801.45,10491.465633026208,5.0,14546.1,1818.2625,6436.16,2096.4660012217155,8.0,5.0,8.0,0.0,13.0,2.667793428983178,0.99999980000004,0.6666666666666666,0.0,0.0,0.0,5,8,0.00012156666302228505,0.00044317727090836334,0.0,5000,0.6666666666666666,143,37.890347222222225,1.5384615384615383,0.37157376272280607,2,1.3,1,1,2,0,0,0
ACC003215,48373.08,6910.4400000000005,31319.23,11750.449839196228,7.0,16966.35,2120.79375,10362.81,3592.7644592944916,8.0,7.0,8.0,0.0,15.0,2.851118832108785,0.9999998571428775,0.8888888888888888,0.0,0.0,0.0,7,8,0.00014599144468455228,0.0015756302521008404,2.364134445476994e-06,5000,0.8888888888888888,165,32.640277777777776,1.6,0.36181361349331637,2,1.25,1,1,2,0,0,0
ACC003216,87955.67,6282.547857142857,23222.1,9311.437201701652,14.0,25149.050000000003,2794.3388888888894,20905.81,6814.8929970441295,9.0,14.0,9.0,0.0,23.0,3.4973754474424528,0.9999999285714337,1.5,0.0,0.0,0.0,14,9,0.000234107665012909,0.008682472989195679,0.0,5000,1.5,168,24.694664351851852,2.0869565217391304,0.437671561464971,3,1.4375,2,2,4,0,0,0
ACC003217,79507.29,7227.935454545454,50000.0,15169.418138974457,11.0,5803.42,967.2366666666667,2275.82,1004.3490477850152,6.0,11.0,6.0,0.0,17.0,13.70007512575342,0.9999999090909174,1.7142857142857142,1.0,0.09090908264462885,0.0,11,6,6.337277717909886e-05,0.000896358543417367,4.8435251342341955e-06,5000,1.7142857142857142,148,21.306273148148147,1.647058823529412,0.35067143475108714,2,1.2142857142857142,1,1,2,0,0,0
ACC003218,36196.86,3619.686,19492.03,6778.250275442607,10.0,2149.02,1074.51,1990.9,1295.9711664230806,2.0,10.0,2.0,0.0,12.0,16.843426298106383,0.99999990000001,3.6666666666666665,0.0,0.0,0.0,10,2,5.051381593788835e-05,0.0,0.0,5000,3.6666666666666665,174,32.86398148148148,1.8333333333333335,0.27638539919628335,2,1.0909090909090908,1,1,2,0,0,0
ACC003219,33506.33,4188.29125,28349.54,9781.5977110234,8.0,6169.36,1028.2266666666667,4049.58,1527.9964795465553,6.0,8.0,6.0,0.0,14.0,5.431086854158116,0.9999998750000157,1.2857142857142858,0.0,0.0,0.0,8,6,9.454865907596717e-05,0.00039915966386554625,5.906392236615907e-06,5000,1.2857142857142858,155,37.7084375,1.9285714285714286,0.4670248868079293,3,1.5555555555555556,1,1,2,0,0,0
ACC003220,64071.11,7119.012222222223,50000.0,16237.717426971361,9.0,12021.67,1717.3814285714286,5131.07,1781.2201652278377,7.0,9.0,7.0,0.0,16.0,5.329634734165084,0.9999998888889013,1.25,1.0,0.11111109876543349,0.0,9,7,0.0002662770091547061,0.0018607442977190878,0.0,5000,1.25,157,34.871828703703706,1.625,0.3563048203434806,2,1.2307692307692308,1,1,2,0,0,0
ACC003221,45939.04,5104.337777777778,38706.33,12622.102265428864,9.0,54881.66,10976.332,50000.0,21858.218050882373,5.0,9.0,5.0,0.0,14.0,0.837056313514623,0.9999998888889013,1.6666666666666667,0.0,0.0,0.0,9,5,0.00021520309599990932,3.201280512204882e-05,0.0,5000,1.6666666666666667,176,27.82138888888889,1.8571428571428572,0.2575393768188564,2,1.0769230769230769,1,1,2,0,0,0
ACC003222,33873.17,3763.6855555555553,13628.4,4834.784244521959,9.0,8748.8,1458.1333333333332,3991.34,1318.9055040550352,6.0,9.0,6.0,0.0,15.0,3.871750411042457,0.9999998888889013,1.4285714285714286,0.0,0.0,0.0,9,6,0.000109153574732086,0.00022709083633453382,5.650977940062796e-06,5000,1.4285714285714286,167,35.05996527777778,1.7333333333333334,0.3254626336861513,2,1.1538461538461537,1,1,1,0,0,0
ACC003223,5525.44,789.3485714285714,3868.79,1366.6297576694353,7.0,47465.520000000004,6780.788571428572,21870.73,10060.5849785809,7.0,7.0,7.0,0.0,14.0,0.11640955371148551,0.9999998571428775,1.0,0.0,0.0,0.0,7,7,0.00035244176781269894,0.0012655062024809925,0.0,5000,1.0,158,28.977314814814815,1.8571428571428572,0.2575393768188564,2,1.0769230769230769,1,1,2,0,0,0
ACC003224,13752.310000000001,1964.6157142857144,11032.84,4031.309749104945,7.0,10152.16,1692.0266666666666,3758.95,1398.4796823646263,6.0,7.0,6.0,0.0,13.0,1.3546191154045426,0.9999998571428775,1.1428571428571428,0.0,0.0,0.0,7,6,0.00011785733455007161,0.00025510204081632655,2.6972633961064385e-05,5000,1.1428571428571428,154,33.791296296296295,1.6923076923076923,0.3422860840197998,2,1.1818181818181819,1,1,2,0,0,0
ACC003225,64945.259999999995,4995.78923076923,33197.32,9063.063153943836,13.0,10313.119999999999,2578.2799999999997,8716.13,4114.983516443292,4.0,13.0,4.0,0.0,17.0,6.297343577278521,0.9999999230769291,2.8,0.0,0.0,0.0,13,4,0.00022553039664536983,0.00017607042817126853,0.0,5000,2.8,158,23.531863425925927,2.1176470588235294,0.4719232400622504,3,1.4166666666666667,1,2,3,0,0,0
ACC003226,192120.8,4467.925581395349,9922.75,2906.442291661505,43.0,293552.48,7933.85081081081,19371.52,5946.792478372214,37.0,14.0,15.0,0.0,80.0,0.6544683253888556,0.32558138777717704,1.1578947368421053,0.0,0.0,0.0,14,15,0.00033535648111780226,0.00015806322529011605,0.0,5000,0.9375,155,22.90797453703704,10.125,2.5695677791077185,54,5.333333333333333,1,1,1,1,0,1
ACC003227,5708.950000000001,1427.2375000000002,5601.35,2782.8423663989665,4.0,32483.420000000002,4640.488571428572,22942.93,8161.40786397263,7.0,4.0,7.0,0.0,11.0,0.1757496593592747,0.9999997500000625,0.625,0.0,0.0,0.0,4,7,0.0002037231211325401,0.000117046818727491,0.0,5000,0.625,157,52.79510416666667,1.4545454545454546,0.3763993960049205,2,1.375,1,2,2,0,0,0
ACC003228,20592.519999999997,5148.129999999999,18764.92,9088.313190785184,4.0,78346.59,11192.369999999999,50000.0,19085.11342679943,7.0,4.0,7.0,0.0,11.0,0.2628387527745261,0.9999997500000625,0.625,0.0,0.0,0.0,4,7,0.00027638918269867724,0.0020118047218887557,0.0,5000,0.625,165,40.58043981481482,1.8181818181818181,0.28747978728803447,2,1.1,1,1,1,0,0,0
ACC003229,7187.29,1437.458,6111.55,2619.5222756296616,5.0,5006.969999999999,1251.7424999999998,3429.7,1571.8008011274837,4.0,5.0,4.0,0.0,9.0,1.4354569726929747,0.99999980000004,1.2,0.0,0.0,0.0,5,4,8.086557351450408e-05,0.0009543817527010805,0.0,5000,1.2,126,30.39648148148148,1.5555555555555554,0.3795166950355407,2,1.2857142857142858,1,1,2,0,0,0
ACC003230,26325.39,2025.03,11975.07,3703.933292991834,13.0,3719.81,743.962,2524.52,1017.2105791427849,5.0,12.0,5.0,0.0,18.0,7.077079203755816,0.9230768520710114,2.3333333333333335,0.0,0.0,0.0,12,5,7.222555756710104e-05,0.009908963585434175,5.91599000041043e-07,5000,2.1666666666666665,154,21.841157407407408,1.7777777777777777,0.30361335602843254,2,1.125,1,2,4,0,0,0
ACC003231,23809.95,1700.7107142857144,7815.02,2332.2614549813575,14.0,6049.37,1008.2283333333334,2220.33,815.6994479443189,6.0,14.0,6.0,0.0,20.0,3.9359387830574195,0.9999999285714337,2.142857142857143,0.0,0.0,0.0,14,6,0.00018188311950055247,0.00340035511692114,1.3675811778089428e-06,5000,2.142857142857143,157,34.87806712962963,2.1,0.529150262212918,3,1.4285714285714286,1,1,2,0,0,0
ACC003232,24171.18,6042.795,23147.25,11405.200163789323,4.0,27365.64,2736.564,12862.39,4831.600806413727,10.0,4.0,10.0,0.0,14.0,0.8832674843020931,0.9999997500000625,0.45454545454545453,0.0,0.0,0.0,4,10,0.00016802236932309732,0.0006502601040416167,0.0,5000,0.45454545454545453,153,50.147013888888885,1.5714285714285714,0.367006645104718,2,1.2727272727272727,1,1,2,0,0,0
ACC003233,30359.74,4337.105714285714,11157.45,4833.372243709552,7.0,17912.58,2985.4300000000003,15595.16,6191.470718790488,6.0,7.0,6.0,0.0,13.0,1.6948837073333443,0.9999998571428775,1.1428571428571428,0.0,0.0,0.0,7,6,9.001020253565859e-05,8.60344137655062e-05,3.090121932373766e-06,5000,1.1428571428571428,136,27.729525462962965,1.8461538461538463,0.2664693550105965,2,1.0833333333333333,1,2,3,0,0,0
ACC003234,7583.889999999999,1895.9724999999999,4503.28,2005.8808991126566,4.0,39913.72,4434.857777777778,22985.95,7582.894704677063,9.0,4.0,9.0,0.0,13.0,0.1900070952998115,0.9999997500000625,0.5,0.0,0.0,0.0,4,9,0.00020226794925067964,0.001249499799919968,0.0,5000,0.5,114,38.24506944444445,1.5384615384615383,0.37157376272280607,2,1.3,1,1,2,0,0,0
ACC003235,2350.23,293.77875,908.15,288.7657719347489,8.0,6398.889999999999,1279.7779999999998,2576.31,1069.684352026335,5.0,8.0,5.0,0.0,13.0,0.36728713880574804,0.9999998750000157,1.5,0.0,0.0,0.0,8,5,8.454047738586623e-05,0.0009643857543017207,0.0,5000,1.5,165,37.339502314814816,1.3846153846153846,0.36487819155789,2,1.4444444444444444,1,1,1,0,0,0
ACC003236,4199240.2299999995,27267.7937012987,49537.31,13950.176814715831,154.0,2510.29,836.7633333333333,1638.79,723.01014753137,3.0,13.0,3.0,0.0,157.0,1672.8108020695572,0.08441558386743127,38.75,1.0,0.006493506451340867,0.0,13,3,4.8316960288936995e-05,0.00010604241696678673,5.123568378919204e-06,5000,3.5,141,45.97913194444445,5.101910828025479,1.8633022866884918,89,17.444444444444443,1,1,1,1,1,1
ACC003237,21277.65,3546.275,10225.62,4036.718997184471,6.0,8148.84,1018.605,3002.26,896.7340669817974,8.0,6.0,8.0,0.0,14.0,2.6111262458692126,0.9999998333333611,0.7777777777777778,0.0,0.0,0.0,6,8,0.00017289070559649443,0.00018607442977190878,0.0,5000,0.7777777777777778,162,46.98394675925926,1.8571428571428572,0.2575393768188564,2,1.0769230769230769,1,1,2,0,0,0
